u2563	JAKE	m166	raging bull	m
u2564	JOEY	m166	raging bull	m
u2565	REPORTER	m166	raging bull	?
u2566	SALVY	m166	raging bull	?
u2567	TOMMY	m166	raging bull	m
u2568	TONY	m166	raging bull	m
u2569	VICKIE	m166	raging bull	f
u2570	BABY SITTER	m167	rear window	?
u2571	BRYCE	m167	rear window	m
u2572	DOYLE	m167	rear window	m
u2573	GUNNISON	m167	rear window	m
u2574	JEFF	m167	rear window	m
u2575	LISA	m167	rear window	f
u2576	MRS. DOYLE	m167	rear window	f
u2577	POLICE	m167	rear window	?
u2578	STELLA	m167	rear window	f
u2579	THORWALD	m167	rear window	m
u2580	BUZZ	m168	rebel without a cause	m
u2581	CHIEF	m168	rebel without a cause	m
u2582	CRUNCH	m168	rebel without a cause	?
u2583	FATHER	m168	rebel without a cause	m
u2584	GENE	m168	rebel without a cause	m
u2585	JIM	m168	rebel without a cause	m
u2586	JUDY	m168	rebel without a cause	f
u2587	JUDY'S FATHER	m168	rebel without a cause	m
u2588	MOOSE	m168	rebel without a cause	?
u2589	MOTHER	m168	rebel without a cause	f
u2590	NEGRO WOMAN	m168	rebel without a cause	?
u2591	OFFICER	m168	rebel without a cause	?
u2592	PLATO	m168	rebel without a cause	m
u2593	RAY	m168	rebel without a cause	m
u2594	SERGEANT	m168	rebel without a cause	m
u2595	ASHLEY	m169	reindeer games	f
u2596	GABRIEL	m169	reindeer games	m
u2597	JACK BANGS	m169	reindeer games	?
u2598	JUMPY	m169	reindeer games	?
u2599	MERLIN	m169	reindeer games	m
u2600	NICK	m169	reindeer games	m
u2601	OLD TIMER	m169	reindeer games	?
u2602	PUG	m169	reindeer games	?
u2603	RUDY	m169	reindeer games	m
u2604	TEEN CLERK	m169	reindeer games	?
u2605	WAITRESS	m169	reindeer games	f
u2606	YOUNG GOVERNOR	m169	reindeer games	?
u2607	ZOOK	m169	reindeer games	?
u2608	COP	m170	reservoir dogs	?
u2609	EDDIE	m170	reservoir dogs	m
u2610	FREDDY	m170	reservoir dogs	m
u2611	HOLDAWAY	m170	reservoir dogs	m
u2612	JOE	m170	reservoir dogs	m
u2613	MARVIN	m170	reservoir dogs	m
u2614	MR. BLONDE	m170	reservoir dogs	m
u2615	MR. BROWN	m170	reservoir dogs	m
u2616	MR. ORANGE	m170	reservoir dogs	m
u2617	MR. PINK	m170	reservoir dogs	m
u2618	MR. WHITE	m170	reservoir dogs	m
u2619	NICE GUY EDDIE	m170	reservoir dogs	?
u2620	VIC	m170	reservoir dogs	m
u2621	CLAY	m171	roughshod	m
u2622	CLAYTON	m171	roughshod	m
u2623	ELAINE	m171	roughshod	f
u2624	FOWLER	m171	roughshod	m
u2625	GARDNER	m171	roughshod	m
u2626	GRAHAM	m171	roughshod	m
u2627	HELEN	m171	roughshod	f
u2628	LEDNOV	m171	roughshod	?
u2629	MARY	m171	roughshod	f
u2630	MCCALL	m171	roughshod	f
u2631	MRS. WYATT	m171	roughshod	f
u2632	STEVE	m171	roughshod	m
u2633	WYATT	m171	roughshod	m
u2634	ALEX	m172	scary movie 2	m
u2635	BRENDA	m172	scary movie 2	f
u2636	BUDDY	m172	scary movie 2	m
u2637	CINDY	m172	scary movie 2	f
u2638	DWIGHT	m172	scary movie 2	m
u2639	FATHER MCFEELY	m172	scary movie 2	?
u2640	HANSON	m172	scary movie 2	m
u2641	HARRIS	m172	scary movie 2	m
u2642	MCFEELY	m172	scary movie 2	?
u2643	MOTHER	m172	scary movie 2	f
u2644	PROFESSOR	m172	scary movie 2	m
u2645	RAY	m172	scary movie 2	m
u2646	SHORTY	m172	scary movie 2	m
u2647	THEO	m172	scary movie 2	m
u2648	TOMMY	m172	scary movie 2	m
u2649	BIRDIE	m173	serial mom	f
u2650	CHIP	m173	serial mom	m
u2651	DAD	m173	serial mom	m
u2652	DET. BRADFORD	m173	serial mom	?
u2653	DET. MOORE	m173	serial mom	?
u2654	DOTTIE	m173	serial mom	f
u2655	MARVIN	m173	serial mom	m
u2656	MISTY	m173	serial mom	f
u2657	MOM	m173	serial mom	f
u2658	MR. NAZLEROD	m173	serial mom	m
u2659	MR. STERNER	m173	serial mom	m
u2660	MR. STUBBINS	m173	serial mom	m
u2661	MRS. ACKERMAN	m173	serial mom	f
u2662	MRS. JENSON	m173	serial mom	f
u2663	MRS. STERNER	m173	serial mom	f
u2664	SCOTTY	m173	serial mom	m
u2665	VENDOR	m173	serial mom	?
u2666	YOUNG MAN	m173	serial mom	m
u2667	AUGUST	m174	the seventh victim	m
u2668	BRUNS	m174	the seventh victim	?
u2669	DR. JUDD	m174	the seventh victim	?
u2670	FRANCES	m174	the seventh victim	f
u2671	GREGORY	m174	the seventh victim	m
u2672	JACQUELINE	m174	the seventh victim	f
u2673	JASON	m174	the seventh victim	m
u2674	JUDD	m174	the seventh victim	m
u2675	MARY	m174	the seventh victim	f
u2676	MIMI	m174	the seventh victim	f
u2677	MISS GOTTSCHALK	m174	the seventh victim	f
u2678	MISS SUMMERS	m174	the seventh victim	f
u2679	MR. BRUNS	m174	the seventh victim	m
u2680	MRS. CORTEZ	m174	the seventh victim	f
u2681	MRS. LOWOOD	m174	the seventh victim	f
u2682	MRS. REDI	m174	the seventh victim	f
u2683	MRS. ROMARI	m174	the seventh victim	f
u2684	NANCY	m174	the seventh victim	f
u2685	RADEAU	m174	the seventh victim	?
u2686	ROMARI	m174	the seventh victim	m
u2687	ANN	m175	sex, lies, and videotape	f
u2688	CYNTHIA	m175	sex, lies, and videotape	f
u2689	CYTNHIA	m175	sex, lies, and videotape	f
u2690	DOCTOR	m175	sex, lies, and videotape	m
u2691	GRAHAM	m175	sex, lies, and videotape	m
u2692	JOHN	m175	sex, lies, and videotape	m
u2693	MR. MILLER	m175	sex, lies, and videotape	m
u2694	SECRETARY	m175	sex, lies, and videotape	?
u2695	VOICE ON PHONE	m175	sex, lies, and videotape	?
u2696	BETTS	m176	shivers	?
u2697	BOY	m176	shivers	m
u2698	DETECTIVE	m176	shivers	?
u2699	FORSYTHE	m176	shivers	?
u2700	GIRL	m176	shivers	f
u2701	JANINE	m176	shivers	f
u2702	MR. SPERGAZZI	m176	shivers	m
u2703	PARKINS	m176	shivers	?
u2704	ROLLO	m176	shivers	m
u2705	ST. LUC	m176	shivers	m
u2706	SUPER	m176	shivers	?
u2707	TUDOR	m176	shivers	m
u2708	ANSALONG	m177	shock treatment	?
u2709	AUDIENCE	m177	shock treatment	?
u2710	BERT	m177	shock treatment	m
u2711	BETTY	m177	shock treatment	f
u2712	BRAD	m177	shock treatment	m
u2713	BRAD AND JANET	m177	shock treatment	?
u2714	DAD	m177	shock treatment	m
u2715	FARLEY	m177	shock treatment	m
u2716	JANET	m177	shock treatment	f
u2717	KIDS	m177	shock treatment	?
u2718	MAC	m177	shock treatment	m
u2719	MACY	m177	shock treatment	f
u2720	MOM	m177	shock treatment	f
u2721	NATION	m177	shock treatment	m
u2722	NEELY	m177	shock treatment	f
u2723	OLIVER	m177	shock treatment	m
u2724	OLIVER AND BETTY	m177	shock treatment	?
u2725	OSCAR	m177	shock treatment	m
u2726	PARKER	m177	shock treatment	m
u2727	RALPH	m177	shock treatment	m
u2728	RICKY	m177	shock treatment	m
u2729	TEACHER	m177	shock treatment	?
u2730	TRIO	m177	shock treatment	?
u2731	CAMMI	m178	sideways	f
u2732	CHRISTINE	m178	sideways	f
u2733	EVELYN	m178	sideways	f
u2734	GARY	m178	sideways	m
u2735	JACK	m178	sideways	m
u2736	MAN	m178	sideways	m
u2737	MAYA	m178	sideways	f
u2738	MILES	m178	sideways	m
u2739	PHYLLIS	m178	sideways	f
u2740	POURER	m178	sideways	?
u2741	STEPHANIE	m178	sideways	f
u2742	VICTORIA	m178	sideways	f
u2743	BO	m179	signs	m
u2744	COLLEEN	m179	signs	f
u2745	CREWCUT GUY	m179	signs	?
u2746	GRAHAM	m179	signs	m
u2747	MERRILL	m179	signs	m
u2748	MORGAN	m179	signs	f
u2749	OFFICER PASKI	m179	signs	f
u2750	DAWSON	m180	silverado	m
u2751	EMMETT	m180	silverado	m
u2752	EZRA	m180	silverado	m
u2753	HANNAH	m180	silverado	f
u2754	HOBART	m180	silverado	m
u2755	J.T.	m180	silverado	?
u2756	JAKE	m180	silverado	m
u2757	KATE	m180	silverado	f
u2758	KELLY	m180	silverado	f
u2759	LANGSTON	m180	silverado	m
u2760	MAL	m180	silverado	m
u2761	MCKENDRICK	m180	silverado	?
u2762	PADEN	m180	silverado	m
u2763	PROPRIETOR	m180	silverado	m
u2764	RAE	m180	silverado	f
u2765	SHERIFF COBB	m180	silverado	?
u2766	STELLA	m180	silverado	f
u2767	DETECTIVE	m181	simone	?
u2768	ELAINE	m181	simone	f
u2769	FAITH	m181	simone	f
u2770	FRANK BRAND	m181	simone	?
u2771	HAL	m181	simone	m
u2772	HANK	m181	simone	m
u2773	HARRY	m181	simone	m
u2774	KENT	m181	simone	m
u2775	LAINEY	m181	simone	f
u2776	LAWYER	m181	simone	m
u2777	MAX	m181	simone	m
u2778	MILTON	m181	simone	m
u2779	NICOLA	m181	simone	f
u2780	PREMIERE REPORTER 2	m181	simone	?
u2781	SECURITY GUARD	m181	simone	?
u2782	SIMONE	m181	simone	f
u2783	SIMONE / VIKTOR	m181	simone	?
u2784	VIKTOR	m181	simone	m
u2785	ANNA	m182	the sixth sense	f
u2786	COLE	m182	the sixth sense	m
u2787	DARREN'S MOM	m182	the sixth sense	f
u2788	LYNN	m182	the sixth sense	f
u2789	MALCOLM	m182	the sixth sense	m
u2790	MAN'S VOICE	m182	the sixth sense	?
u2791	MR. CUNNINGHAM	m182	the sixth sense	m
u2792	BILLY BOB	m183	slash	?
u2793	CANDY	m183	slash	f
u2794	CARL	m183	slash	m
u2795	GENE	m183	slash	m
u2796	IAN	m183	slash	m
u2797	JEREMIAH	m183	slash	m
u2798	KAREN	m183	slash	f
u2799	KEITH	m183	slash	m
u2800	MAC	m183	slash	m
u2801	RAY	m183	slash	m
u2802	ROD	m183	slash	m
u2803	SUZIE	m183	slash	f
u2804	BILL	m184	slither	m
u2805	BRENDA	m184	slither	f
u2806	BUTCHER	m184	slither	?
u2807	GRANT	m184	slither	m
u2808	JACK	m184	slither	m
u2809	KYLIE	m184	slither	f
u2810	MARGARET	m184	slither	f
u2811	SHELBY	m184	slither	f
u2812	STARLA	m184	slither	f
u2813	TREVOR	m184	slither	m
u2814	WALLY	m184	slither	m
u2815	BANDIT	m185	smokey and the bandit	m
u2816	CLAYTON	m185	smokey and the bandit	m
u2817	CLEDUS	m185	smokey and the bandit	m
u2818	DICKEY	m185	smokey and the bandit	m
u2819	HOT PANTS	m185	smokey and the bandit	?
u2820	KATE	m185	smokey and the bandit	f
u2821	KYLE	m185	smokey and the bandit	m
u2822	OWNER	m185	smokey and the bandit	?
u2823	VOICE	m185	smokey and the bandit	m
u2824	VOICE ONE	m185	smokey and the bandit	?
u2825	VOICE TWO	m185	smokey and the bandit	?
u2826	WAITRESS	m185	smokey and the bandit	f
u2827	ACOSTA	m186	smokin' aces	?
u2828	CARRUTHERS	m186	smokin' aces	m
u2829	CASINO EMPLOYEE	m186	smokin' aces	?
u2830	DARWIN TREMOR	m186	smokin' aces	?
u2831	DR. GILL	m186	smokin' aces	?
u2832	DUPREE	m186	smokin' aces	m
u2833	ELMORE	m186	smokin' aces	m
u2834	HUGO	m186	smokin' aces	m
u2835	ISRAEL	m186	smokin' aces	m
u2836	LOCKE	m186	smokin' aces	m
u2837	MECKLEN	m186	smokin' aces	?
u2838	MESSNER	m186	smokin' aces	m
u2839	PADICHE	m186	smokin' aces	m
u2840	SECURITY SUPERVISOR	m186	smokin' aces	?
u2841	SERNA	m186	smokin' aces	m
u2842	SIR IVY	m186	smokin' aces	m
u2843	SYKES	m186	smokin' aces	f
u2844	WATTERS	m186	smokin' aces	f
u2845	WYMAN	m186	smokin' aces	m
u2846	GIBARIAN	m187	solaris	?
u2847	KELVIN	m187	solaris	m
u2848	RHEYA	m187	solaris	f
u2849	SARTORIUS	m187	solaris	?
u2850	SNOW	m187	solaris	m
u2851	CLAIRE	m188	someone to watch over me	f
u2852	ELLIE	m188	someone to watch over me	f
u2853	GARBER	m188	someone to watch over me	?
u2854	GIDDINGS	m188	someone to watch over me	?
u2855	KOONTZ	m188	someone to watch over me	?
u2856	MIKE	m188	someone to watch over me	m
u2857	NEIL	m188	someone to watch over me	m
u2858	PRETTY YOUNG THING	m188	someone to watch over me	?
u2859	T.J.	m188	someone to watch over me	?
u2860	TOMMY	m188	someone to watch over me	m
u2861	VENZA	m188	someone to watch over me	?
u2862	WIN	m188	someone to watch over me	m
u2863	ADELE	m189	spider-man	f
u2864	BEN	m189	spider-man	m
u2865	FLASH	m189	spider-man	m
u2866	HARRY	m189	spider-man	m
u2867	HOGAN	m189	spider-man	m
u2868	JAMESON	m189	spider-man	m
u2869	LEIBER	m189	spider-man	?
u2870	LETTERMAN	m189	spider-man	?
u2871	LIZ	m189	spider-man	f
u2872	MAROTTA	m189	spider-man	?
u2873	MAY	m189	spider-man	f
u2874	NURSE VOICE	m189	spider-man	?
u2875	OCK	m189	spider-man	?
u2876	PETER	m189	spider-man	m
u2877	REISS	m189	spider-man	m
u2878	ROZ	m189	spider-man	f
u2879	SPIDER-MAN	m189	spider-man	m
u2880	THORKEL	m189	spider-man	?
u2881	BAGRADIAN	m190	stalag 17	?
u2882	BLONDIE	m190	stalag 17	f
u2883	COOKIE	m190	stalag 17	f
u2884	DUKE	m190	stalag 17	m
u2885	DUNBAR	m190	stalag 17	m
u2886	GENEVA MAN	m190	stalag 17	?
u2887	GERMAN LIEUTENANT	m190	stalag 17	?
u2888	HARRY	m190	stalag 17	m
u2889	HOFFY	m190	stalag 17	m
u2890	MARKO	m190	stalag 17	m
u2891	P.O.W.S	m190	stalag 17	?
u2892	PRICE	m190	stalag 17	m
u2893	SCHULTZ	m190	stalag 17	?
u2894	SEFTON	m190	stalag 17	m
u2895	STOSH	m190	stalag 17	m
u2896	VON SCHERBACH	m190	stalag 17	?
u2897	B'ETOR	m191	star trek: generations	?
u2898	CHEKOV	m191	star trek: generations	m
u2899	DATA	m191	star trek: generations	m
u2900	DEMORA	m191	star trek: generations	?
u2901	GUINAN	m191	star trek: generations	f
u2902	HARRIMAN	m191	star trek: generations	?
u2903	KIRK	m191	star trek: generations	m
u2904	LA FORGE	m191	star trek: generations	m
u2905	LURSA	m191	star trek: generations	?
u2906	PICARD	m191	star trek: generations	m
u2907	RIKER	m191	star trek: generations	m
u2908	SCOTTY	m191	star trek: generations	m
u2909	SORAN	m191	star trek: generations	m
u2910	TROI	m191	star trek: generations	f
u2911	WORF	m191	star trek: generations	m
u2912	1ST OFFICER	m192	star trek iii: the search for spock	?
u2913	CAPTAIN	m192	star trek iii: the search for spock	m
u2914	CHEKOV	m192	star trek iii: the search for spock	m
u2915	COMM OFFICER	m192	star trek iii: the search for spock	?
u2916	DAVID	m192	star trek iii: the search for spock	m
u2917	ESTEBAN	m192	star trek iii: the search for spock	m
u2918	KIRK	m192	star trek iii: the search for spock	m
u2919	KRUGE	m192	star trek iii: the search for spock	?
u2920	LIEUTENANT	m192	star trek iii: the search for spock	m
u2921	MALTZ	m192	star trek iii: the search for spock	?
u2922	MORROW	m192	star trek iii: the search for spock	m
u2923	SAAVIK	m192	star trek iii: the search for spock	f
u2924	SAREK	m192	star trek iii: the search for spock	m
u2925	SCOTTY	m192	star trek iii: the search for spock	m
u2926	SPOCK	m192	star trek iii: the search for spock	m
u2927	STYLES	m192	star trek iii: the search for spock	m
u2928	SULU	m192	star trek iii: the search for spock	m
u2929	TORG	m192	star trek iii: the search for spock	?
u2930	UHURA	m192	star trek iii: the search for spock	f
u2931	WOMAN	m192	star trek iii: the search for spock	f
u2932	BONES	m193	star trek: the wrath of khan	m
u2933	CAROL	m193	star trek: the wrath of khan	f
u2934	CHEKOV	m193	star trek: the wrath of khan	m
u2935	DAVID	m193	star trek: the wrath of khan	m
u2936	JOACHIM	m193	star trek: the wrath of khan	m
u2937	KHAN	m193	star trek: the wrath of khan	m
u2938	KIRK	m193	star trek: the wrath of khan	m
u2939	PRESTON	m193	star trek: the wrath of khan	m
u2940	SAAVIK	m193	star trek: the wrath of khan	f
u2941	SCOTTY	m193	star trek: the wrath of khan	m
u2942	SCOTTY'S VOICE	m193	star trek: the wrath of khan	?
u2943	SPOCK	m193	star trek: the wrath of khan	m
u2944	SPOCK'S VOICE	m193	star trek: the wrath of khan	?
u2945	SULU	m193	star trek: the wrath of khan	m
u2946	TERRELL	m193	star trek: the wrath of khan	m
u2947	UHURA	m193	star trek: the wrath of khan	f
u2948	UHURA'S VOICE	m193	star trek: the wrath of khan	?
u2949	AMANDA	m194	star trek iv: the voyage home	f
u2950	BOB	m194	star trek iv: the voyage home	m
u2951	BONES	m194	star trek iv: the voyage home	m
u2952	CAPTAIN	m194	star trek iv: the voyage home	m
u2953	CHEKOV	m194	star trek iv: the voyage home	m
u2954	COUNCIL PRESIDENT	m194	star trek iv: the voyage home	?
u2955	DOCTOR	m194	star trek iv: the voyage home	m
u2956	FBI AGENT	m194	star trek iv: the voyage home	?
u2957	GILLIAN	m194	star trek iv: the voyage home	f
u2958	KIRK	m194	star trek iv: the voyage home	m
u2959	KLINGON AMBASSADOR	m194	star trek iv: the voyage home	?
u2960	MORROW	m194	star trek iv: the voyage home	m
u2961	NICHOLS	m194	star trek iv: the voyage home	m
u2962	PILOT	m194	star trek iv: the voyage home	m
u2963	SAAVIK	m194	star trek iv: the voyage home	f
u2964	SAREK	m194	star trek iv: the voyage home	m
u2965	SCIENCE OFFICER	m194	star trek iv: the voyage home	?
u2966	SCOTTY	m194	star trek iv: the voyage home	m
u2967	SPOCK	m194	star trek iv: the voyage home	m
u2968	SULU	m194	star trek iv: the voyage home	m
u2969	THE BOY	m194	star trek iv: the voyage home	?
u2970	UHURA	m194	star trek iv: the voyage home	f
u2971	ANIJ	m195	star trek: insurrection	f
u2972	ARTIM	m195	star trek: insurrection	m
u2973	CRUSHER	m195	star trek: insurrection	?
u2974	DATA	m195	star trek: insurrection	m
u2975	DOUGHERTY	m195	star trek: insurrection	m
u2976	GALLATIN	m195	star trek: insurrection	?
u2977	LA FORGE	m195	star trek: insurrection	m
u2978	NARA	m195	star trek: insurrection	f
u2979	PERIM	m195	star trek: insurrection	?
u2980	PICARD	m195	star trek: insurrection	m
u2981	PICARD'S COM VOICE	m195	star trek: insurrection	?
u2982	RIKER	m195	star trek: insurrection	m
u2983	RIKER'S COM VOICE	m195	star trek: insurrection	?
u2984	RU'AFO	m195	star trek: insurrection	?
u2985	SOJEF	m195	star trek: insurrection	?
u2986	SON'A OFFICER #2	m195	star trek: insurrection	?
u2987	TROI	m195	star trek: insurrection	f
u2988	WORF	m195	star trek: insurrection	m
u2989	WORF'S COM VOICE	m195	star trek: insurrection	?
u2990	ADMIRAL HAYES	m196	star trek: first contact	?
u2991	BEVERLY	m196	star trek: first contact	f
u2992	BORG QUEEN	m196	star trek: first contact	f
u2993	DATA	m196	star trek: first contact	m
u2994	DOCTOR	m196	star trek: first contact	m
u2995	GEORDI	m196	star trek: first contact	m
u2996	GEORDI'S VOICE	m196	star trek: first contact	?
u2997	PICARD	m196	star trek: first contact	m
u2998	PICARD'S VOICE	m196	star trek: first contact	?
u2999	RIKER	m196	star trek: first contact	m
u3000	RIKER'S COM VOICE	m196	star trek: first contact	?
u3001	RUBY	m196	star trek: first contact	f
u3002	SCRIMM	m196	star trek: first contact	?
u3003	TROI	m196	star trek: first contact	f
u3004	WOMAN'S VOICE	m196	star trek: first contact	?
u3005	WORF	m196	star trek: first contact	m
u3006	ADMIRAL DONALD	m197	star trek vi: the undiscovered country	?
u3007	BONES	m197	star trek vi: the undiscovered country	m
u3008	CHANG	m197	star trek vi: the undiscovered country	m
u3009	CHEKOV	m197	star trek vi: the undiscovered country	m
u3010	COMMUNICATIONS OFFICER	m197	star trek vi: the undiscovered country	?
u3011	GORKON	m197	star trek vi: the undiscovered country	?
u3012	KIRK	m197	star trek vi: the undiscovered country	m
u3013	LT. SAAVIK	m197	star trek vi: the undiscovered country	?
u3014	MARTIA	m197	star trek vi: the undiscovered country	f
u3015	MARTIA'S VOICE	m197	star trek vi: the undiscovered country	?
u3016	OFFICER	m197	star trek vi: the undiscovered country	?
u3017	PRESIDENT	m197	star trek vi: the undiscovered country	m
u3018	SCIENCE OFFICER	m197	star trek vi: the undiscovered country	?
u3019	SCOTTY	m197	star trek vi: the undiscovered country	m
u3020	SPOCK	m197	star trek vi: the undiscovered country	m
u3021	SULU	m197	star trek vi: the undiscovered country	m
u3022	UHURA	m197	star trek vi: the undiscovered country	f
u3023	B-9	m198	star trek: nemesis	?
u3024	BEVERLY	m198	star trek: nemesis	f
u3025	DATA	m198	star trek: nemesis	m
u3026	DEANNA	m198	star trek: nemesis	f
u3027	DONATRA	m198	star trek: nemesis	?
u3028	GEORDI	m198	star trek: nemesis	m
u3029	HEAD	m198	star trek: nemesis	?
u3030	JANEWAY	m198	star trek: nemesis	?
u3031	PICARD	m198	star trek: nemesis	m
u3032	REMAN OFFICER	m198	star trek: nemesis	?
u3033	RIKER	m198	star trek: nemesis	m
u3034	SHINZON	m198	star trek: nemesis	m
u3035	SURAN	m198	star trek: nemesis	?
u3036	VICEROY	m198	star trek: nemesis	?
u3037	WORF	m198	star trek: nemesis	m
u3038	BENNY	m199	starman	m
u3039	CLERK	m199	starman	?
u3040	COOK	m199	starman	?
u3041	DRIVER	m199	starman	m
u3042	FOX	m199	starman	m
u3043	JENNY	m199	starman	f
u3044	LYMAN	m199	starman	m
u3045	MAJOR BELL	m199	starman	m
u3046	MAN	m199	starman	m
u3047	OFFICER	m199	starman	?
u3048	SECURITY GUARD	m199	starman	?
u3049	SHERMIN	m199	starman	m
u3050	STAR MAN	m199	starman	m
u3051	TEENAGER	m199	starman	?
u3052	WOMAN	m199	starman	f
u3053	BEEMER	m200	strange days	?
u3054	EDUARDO	m200	strange days	m
u3055	FAITH	m200	strange days	f
u3056	KEITH	m200	strange days	m
u3057	LENNY	m200	strange days	m
u3058	MACE	m200	strange days	f
u3059	MAX	m200	strange days	m
u3060	STRICKLAND	m200	strange days	m
u3061	TICK	m200	strange days	m
u3062	TRAN	m200	strange days	f
u3063	ZANDER	m200	strange days	m
u3064	CANDY	m201	suspect zero	f
u3065	DAITZ	m201	suspect zero	?
u3066	DUNCAN	m201	suspect zero	m
u3067	DYLAN	m201	suspect zero	m
u3068	EAGLEFOOT	m201	suspect zero	?
u3069	FOREMAN	m201	suspect zero	?
u3070	HAROLD	m201	suspect zero	m
u3071	JANITA	m201	suspect zero	f
u3072	KOESSLER	m201	suspect zero	m
u3073	KULOK	m201	suspect zero	f
u3074	LOW	m201	suspect zero	m
u3075	MACKELWAY	m201	suspect zero	m
u3076	MURMAN	m201	suspect zero	?
u3077	SALINAS	m201	suspect zero	?
u3078	ZERO	m201	suspect zero	?
u3079	ANSWERING MACHINE	m202	swingers	?
u3080	BLONDE	m202	swingers	?
u3081	BRUNETTE	m202	swingers	f
u3082	CHARLES	m202	swingers	m
u3083	CHRISTY	m202	swingers	f
u3084	DEALER	m202	swingers	?
u3085	LISA	m202	swingers	f
u3086	LORRAINE	m202	swingers	f
u3087	MICHELLE	m202	swingers	f
u3088	MIKE	m202	swingers	m
u3089	NIKKI	m202	swingers	f
u3090	ROB	m202	swingers	m
u3091	SUE	m202	swingers	f
u3092	TRENT	m202	swingers	m
u3093	WAITRESS	m202	swingers	f
u3094	BONASERA	m203	the godfather	?
u3095	CARLO	m203	the godfather	m
u3096	CLEMENZA	m203	the godfather	?
u3097	CONNIE	m203	the godfather	f
u3098	DON CORLEONE	m203	the godfather	m
u3099	DON TOMMASSINO	m203	the godfather	?
u3100	FABRIZZIO	m203	the godfather	m
u3101	FREDO	m203	the godfather	m
u3102	HAGEN	m203	the godfather	m
u3103	JOHNNY	m203	the godfather	m
u3104	KAY	m203	the godfather	f
u3105	MICHAEL	m203	the godfather	m
u3106	MOE	m203	the godfather	m
u3107	NAZORINE	m203	the godfather	?
u3108	NURSE	m203	the godfather	f
u3109	PAULIE	m203	the godfather	m
u3110	PRIEST	m203	the godfather	m
u3111	SOLLOZZO	m203	the godfather	?
u3112	SONNY	m203	the godfather	m
u3113	TESSIO	m203	the godfather	?
u3114	VITELLI	m203	the godfather	?
u3115	VOICE	m203	the godfather	m
u3116	WOLTZ	m203	the godfather	?
u3117	DICKIE	m204	the talented mr. ripley	m
u3118	FREDDIE	m204	the talented mr. ripley	m
u3119	HERBERT GREENLEAF	m204	the talented mr. ripley	?
u3120	JOAN	m204	the talented mr. ripley	f
u3121	MACCARRON	m204	the talented mr. ripley	?
u3122	MARGE	m204	the talented mr. ripley	f
u3123	MEREDITH	m204	the talented mr. ripley	f
u3124	PETER	m204	the talented mr. ripley	m
u3125	RIPLEY	m204	the talented mr. ripley	m
u3126	ROVERINI	m204	the talented mr. ripley	m
u3127	VERRECCHIA	m204	the talented mr. ripley	?
u3128	ANDY	m205	taxi driver	m
u3129	BETSY	m205	taxi driver	f
u3130	CONCESSION GIRL	m205	taxi driver	?
u3131	DOUGH-BOY	m205	taxi driver	m
u3132	IRIS	m205	taxi driver	f
u3133	MAN IN BUSINESS SUIT	m205	taxi driver	?
u3134	PALANTINE	m205	taxi driver	?
u3135	PERSONNEL OFFICER	m205	taxi driver	m
u3136	SECRET SERVICE MAN	m205	taxi driver	?
u3137	SPORT	m205	taxi driver	?
u3138	TOM	m205	taxi driver	m
u3139	TRAVIS	m205	taxi driver	m
u3140	WIZARD	m205	taxi driver	m
u3141	CARLA	m206	the rock	f
u3142	GOODSPEED	m206	the rock	m
u3143	MASON	m206	the rock	m
u3144	SANCHEZ	m206	the rock	m
u3145	ADELE	m207	the majestic	f
u3146	CLYDE	m207	the majestic	m
u3147	DOYLE	m207	the majestic	m
u3148	ELDRIDGE	m207	the majestic	m
u3149	FITTS	m207	the majestic	?
u3150	HARRY	m207	the majestic	m
u3151	JERRY	m207	the majestic	m
u3152	LARDNER	m207	the majestic	m
u3153	LEO	m207	the majestic	m
u3154	LUKE	m207	the majestic	m
u3155	MRS. TERWILLIGER	m207	the majestic	f
u3156	OLD TIM	m207	the majestic	?
u3157	PETE	m207	the majestic	m
u3158	SANDRA	m207	the majestic	f
u3159	SAUNDERS	m207	the majestic	m
u3160	STANTON	m207	the majestic	m
u3161	SUPER	m207	the majestic	?
u3162	ANNIE	m208	the birds	f
u3163	CATHY	m208	the birds	f
u3164	CLERK	m208	the birds	f
u3165	DEKE	m208	the birds	m
u3166	HARRY'S VOICE	m208	the birds	?
u3167	HELEN	m208	the birds	f
u3168	LYDIA	m208	the birds	f
u3169	MALONE	m208	the birds	m
u3170	MAN	m208	the birds	m
u3171	MELANIE	m208	the birds	f
u3172	MITCH	m208	the birds	m
u3173	MRS. BUNDY	m208	the birds	f
u3174	MRS. MACGRUDER	m208	the birds	f
u3175	SALESMAN	m208	the birds	?
u3176	SHOLES	m208	the birds	?
u3177	WOMAN	m208	the birds	f
u3178	FETTES	m209	the body snatcher	m
u3179	GEORGINA	m209	the body snatcher	f
u3180	GRAY	m209	the body snatcher	m
u3181	JOSEPH	m209	the body snatcher	m
u3182	MACFARLANE	m209	the body snatcher	m
u3183	MEG	m209	the body snatcher	f
u3184	MRS. MACBRIDE	m209	the body snatcher	f
u3185	MRS. MARSH	m209	the body snatcher	f
u3186	ALEX	m210	the crow: salvation	m
u3187	CAPTAIN	m210	the crow: salvation	m
u3188	DUTTON	m210	the crow: salvation	?
u3189	ERIN	m210	the crow: salvation	f
u3190	ERLICH	m210	the crow: salvation	?
u3191	MADDEN	m210	the crow: salvation	m
u3192	RANDALL	m210	the crow: salvation	f
